Oficina;Unidad;Organismo;Raiz;Nivel Administracion;Comunidad;Provincia;Fecha ActivaciÃ³n
O00002059 - REGISTRO AUXILIAR DEL PATRIMONIO NACIONAL (ARANJUEZ) - E/R;EA0040786 - SECRETARÍA DE LA DELEGACIÓN DE ARANJUEZ;EA0040781 - Consejo de Administración del Patrimonio Nacional;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;5/4/16
O00002060 - REGISTRO GENERAL DEL PATRIMONIO NACIONAL - E/R;EA0040796 - DIRECCIÓN DE INMUEBLES Y MEDIO NATURAL;EA0040781 - Consejo de Administración del Patrimonio Nacional;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;5/4/16
O00002060 - REGISTRO GENERAL DEL PATRIMONIO NACIONAL - E/R;EA0040782 - PRESIDENCIA DE CAPN;EA0040781 - Consejo de Administración del Patrimonio Nacional;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;5/4/16
O00002060 - REGISTRO GENERAL DEL PATRIMONIO NACIONAL - E/R;EA0040783 - GERENCIA DE CAPN;EA0040781 - Consejo de Administración del Patrimonio Nacional;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;5/4/16
O00002060 - REGISTRO GENERAL DEL PATRIMONIO NACIONAL - E/R;EA0040784 - DELEGACIÓN PARA LOS REALES PATRONATOS ;EA0040781 - Consejo de Administración del Patrimonio Nacional;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;5/4/16
O00002060 - REGISTRO GENERAL DEL PATRIMONIO NACIONAL - E/R;EA0040794 - DIRECCIÓN DE ADMINISTRACIÓN Y MEDIOS;EA0040781 - Consejo de Administración del Patrimonio Nacional;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;5/4/16
O00002060 - REGISTRO GENERAL DEL PATRIMONIO NACIONAL - E/R;EA0040797 - DIRECCIÓN DE LAS COLECCIONES REALES;EA0040781 - Consejo de Administración del Patrimonio Nacional;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;5/4/16
O00002060 - REGISTRO GENERAL DEL PATRIMONIO NACIONAL - E/R;EA0040781 - CONSEJO DE ADMINISTRACIÓN DEL PATRIMONIO NACIONAL;EA0040781 - Consejo de Administración del Patrimonio Nacional;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;5/4/16
O00002060 - REGISTRO GENERAL DEL PATRIMONIO NACIONAL - E/R;EA0040793 - DIRECCIÓN DE ACTOS OFICIALES Y CULTURALES;EA0040781 - Consejo de Administración del Patrimonio Nacional;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;5/4/16
O00002061 - REGISTRO AUXILIAR DEL PATRIMONIO NACIONAL (EL PARDO) - E/R;EA0040788 - SECRETARÍA DE LA DELEGACIÓN DE EL PARDO ;EA0040781 - Consejo de Administración del Patrimonio Nacional;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;5/4/16
O00002062 - REGISTRO AUXILIAR DEL PATRIMONIO NACIONAL (SAN LORENZO DEL ESCORIAL) - E/R;EA0040791 - SECRETARÍA DE LA DELEGACIÓN DE SAN LORENZO DE EL ESCORIAL;EA0040781 - Consejo de Administración del Patrimonio Nacional;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;5/4/16
O00002062 - REGISTRO AUXILIAR DEL PATRIMONIO NACIONAL (SAN LORENZO DEL ESCORIAL) - E/R;EA0040789 - SECRETARÍA DE LA DELEGACIÓN DE EL VALLE DE LOS CAÍDOS;EA0040781 - Consejo de Administración del Patrimonio Nacional;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;5/4/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E03144401 - ABOGACIA DEL ESTADO EN PALENCIA;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E03144701 - ABOGACÍA DEL ESTADO EN SALAMANCA Y ÁVILA - CASTILLA Y LEÓN;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E03145001 - ABOGACIA DEL ESTADO EN SEGOVIA;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E03145201 - ABOGACIA DEL ESTADO EN SORIA;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E03145901 - ABOGACIA DEL ESTADO EN ZAMORA;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E03146001 - ABOGACÍA DEL ESTADO EN LA COMUNIDAD AUTÓNOMA DE ARAGÓN;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E03143201 - ABOGACIA DEL ESTADO EN HUESCA;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E03136004 - S.G. DE ASUNTOS DE LA UNION EUROPEA E INTERNACIONALES;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0039228 - DPTO. ARBITRAJES INTERNACIONALES;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E03136203 - DIRECCIÓN GENERAL DE LO CONSULTIVO;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0023009 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE CULTURA;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0023010 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0023333 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE INDUSTRIA Y TURISMO;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0009651 - ABOGACÍA DEL ESTADO EN LA SECRETARÍA DE ESTADO DE TURISMO;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0023911 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0023966 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0024131 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE SANIDAD;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0024160 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE HACIENDA ;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0009646 - ABOGACÍA DEL ESTADO EN LA SECRETARÍA DE ESTADO DE HACIENDA;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0009647 - ABOGACÍA DEL ESTADO EN LA SECRETARÍA DE ESTADO DE PRESUPUESTOS Y GASTOS;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0046171 - ABOGACÍA DEL ESTADO EN LA SECRETARÍA GENERAL DE FONDOS EUROPEOS;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0040147 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES ;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0040148 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE IGUALDAD;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0040747 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0009654 - ABOGACÍA DEL ESTADO EN LA SECRETARÍA DE ESTADO DE ECONOMÍA Y APOYO A LA EMPRESA;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0009655 - ABOGACÍA DEL ESTADO EN LA DIRECCIÓN GENERAL DE SEGUROS Y FONDOS DE PENSIONES;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0023279 - ABOGACÍA DEL ESTADO EN LA SECRETARÍA GENERAL DEL TESORO Y FINANCIACIÓN INTERNACIONAL;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0023765 - ABOGACÍA DEL ESTADO EN LA SECRETARÍA DE ESTADO DE COMERCIO;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0043087 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0024004 - ABOGACÍA DEL ESTADO EN LA SECRETARIA DE ESTADO DE ENERGIA;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E03137103 - ABOGACIA DEL ESTADO EN EL MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E04778902 - ABOGACIA DEL ESTADO EN LA AGENCIA ESPAÑOLA DE COOPERACION INTERNACIONAL PARA EL DESARROLLO;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E03137403 - ABOGACIA DEL ESTADO EN EL MINISTERIO DEL INTERIOR;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E03137503 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE ;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E00130903 - ABOGACÍA GENERAL DEL ESTADO;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0009658 - ABOGACÍA DEL ESTADO EN LA AGENCIA DE PROTECCIÓN DE DATOS;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0009665 - ABOGACÍA DEL ESTADO EN LA COMUNIDAD AUTÓNOMA DE MADRID C.A.;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E03143802 - ABOGACIA DEL ESTADO EN MADRID - DELEG. GOBIERNO;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0024043 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0050989 - GABINETE TÉCNICO DEL ABOGADO O ABOGADA DEL ESTADO;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0053175 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0053227 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0053509 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA ;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0040748 - ABOGACÍA DEL ESTADO EN LA SECRETARÍA DE ESTADO DE TELECOMUNICACIONES E INFRAESTRUCTURAS DIGITALES;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0040749 - ABOGACÍA DEL ESTADO EN LA SECRETARÍA DE ESTADO DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0046927 - ABOGACÍA DEL ESTADO EN LA SECRETARÍA DE ESTADO DE FUNCIÓN PÚBLICA;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;E04905901 - DEPARTAMENTO DE CIVIL, MERCANTIL Y CONCURSAL;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
O00002064 - SERVICIO REGISTRO ABOGACÍA DEL ESTADO - E/R;EA0052667 - ABOGACÍA DEL ESTADO EN EL MINISTERIO DE INCLUSIÓN, SS Y MIGRACIONES ;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;E05228601 - Ministerio de la Presidencia, Justicia y Relaciones con las Cortes;Administración del Estado;Comunidad de Madrid;Madrid;18/10/16
